party_id,party_name_english,party_name_short,country,year,segment_num,union_party_id,in_union,pervote,economic_lr,economic_lr_se,economic_lr_q025,economic_lr_q975,galtan,galtan_se,galtan_q025,galtan_q975
491,Res Publica Party,ERP,EE,2003,1,685,1,24.615,0.5478788522499999,0.07650751915139947,0.39491512500000003,0.694535775,0.526593296125,0.05648286785548634,0.41570450000000003,0.6379484999999999
491,Res Publica Party,ERP,EE,2004,1,685,1,,0.5433374668750001,0.08695718405491001,0.36937435,0.7117978500000001,0.523944075125,0.06665574557219883,0.39150032500000004,0.65208045
491,Res Publica Party,ERP,EE,2005,1,685,1,,0.539818288125,0.089284613258419,0.358577975,0.710488525,0.5221453663750001,0.06879298491469409,0.38714665000000004,0.654698425
491,Res Publica Party,ERP,EE,2006,1,685,1,,0.5366899882499999,0.08902502338825036,0.36158674999999996,0.7089987999999998,0.5204080632499999,0.06557147072189878,0.38960339999999993,0.6450086749999999
491,Res Publica Party,ERP,EE,2007,1,685,1,17.87,0.532840329375,0.0826773360850581,0.372087725,0.6913238,0.5175620105000001,0.054668859983555786,0.4125705,0.62673485
491,Res Publica Party,ERP,EE,2008,1,685,1,,0.51997171225,0.09030480853524094,0.34034325,0.6949133499999999,0.5227666390000002,0.0668994739543638,0.394453425,0.6534344
491,Res Publica Party,ERP,EE,2009,1,685,1,,0.5072962666249999,0.0908104143732954,0.3305518,0.684833475,0.5273143425000001,0.07188696254080333,0.38603785,0.6689211499999999
491,Res Publica Party,ERP,EE,2010,1,685,1,,0.49521389112499997,0.08776940339195084,0.31998075000000004,0.6680332999999999,0.53321616075,0.07091747495162316,0.3940677,0.6720410249999998
491,Res Publica Party,ERP,EE,2011,1,685,1,20.521,0.48310366425000006,0.07823237546399582,0.327080525,0.6342788,0.538758682625,0.06340102629285485,0.41700105000000004,0.6650628
491,Res Publica Party,ERP,EE,2012,1,685,1,,0.5197743765,0.0864432789537598,0.35067617500000003,0.6893029500000001,0.556491706,0.0725820623367747,0.414669875,0.6980786749999999
491,Res Publica Party,ERP,EE,2013,1,685,1,,0.555900246125,0.08677953397783215,0.38450875,0.7260046999999998,0.573283341625,0.0757563424158809,0.4245021,0.7185667249999999
491,Res Publica Party,ERP,EE,2014,1,685,1,,0.591229902625,0.08061229158700152,0.4319843,0.7483992999999999,0.59086061675,0.07389136068192985,0.444979175,0.73206405
491,Res Publica Party,ERP,EE,2015,1,685,1,13.7,0.627213389625,0.06785325879262664,0.490252175,0.7553451999999999,0.60771690275,0.06819395950571558,0.476869575,0.739568225
491,Res Publica Party,ERP,EE,2016,1,685,1,,0.649084819625,0.07654513111822056,0.4960043499999999,0.79264075,0.608646274,0.07471707664933132,0.46030935,0.7493857999999999
491,Res Publica Party,ERP,EE,2017,1,685,1,,0.6700520722500001,0.0784459373624735,0.5083716500000001,0.814603725,0.60989410725,0.0771116364905309,0.45224392499999994,0.755683675
491,Res Publica Party,ERP,EE,2018,1,685,1,,0.6916406173749999,0.0740553806719946,0.539203075,0.826661425,0.611329667875,0.07489460189704918,0.46097295,0.751734
491,Res Publica Party,ERP,EE,2019,1,685,1,11.444,0.71292653875,0.06461796248454028,0.58127865,0.833001125,0.613341797375,0.06858459211406195,0.478558725,0.74798075
